ZIP,fips,cnip_2020_12,laborforce_2020_12,employed_2020_12,unemployment_percent_2020_12,,,SUMIF,ZipCode,sumifcnip,sumiflabor,sumifemploy,sumif/countifunemp,avgifunemppct,,,MAPZIPS,ZipCode,mapcnip,maplabor,mapemploy,mapunemppct
10458,3.60E+10,3342.8,1809.4,1488.9,17.71%,,,SUMIF,11375,79046,44759.9,41646.4,7.18%,7.18%,,,,,,,,
10458,3.60E+10,3086.3,1729,1439.1,16.77%,,,SUMIF,11377,115464.4,65165.5,59225.5,10.94%,10.94%,,,,,,,,
10458,3.60E+10,4866.9,3176.3,2697.5,15.07%,,,SUMIF,11379,41977.6,23314.4,21069.3,10.56%,10.56%,,,,,,,,
10458,3.60E+10,74.2,34.9,29.9,14.33%,,,SUMIF,11385,100185,61722.9,55547.7,9.78%,9.78%,,,,,,,,
10458,3.60E+10,6357,4401.9,3827.5,13.05%,,,SUMIF,11432,67514.4,34306.2,29592.1,13.53%,13.53%,,,,,,,,
10458,3.60E+10,5380.9,3107.8,2729.9,12.16%,,,SUMIF,11435,70998.7,41063.7,34364.4,16.68%,16.68%,,,,,,,,
11360,3.61E+10,2696,1507,1368,9.22%,,,SUMIF,11542,0,0,0,#DIV/0!,#DIV/0!,,,,,,,,
11360,3.61E+10,2667.8,1262,1153.7,8.58%,,,SUMIF,11561,0,0,0,#DIV/0!,#DIV/0!,,,,,,,,
11360,3.61E+10,2306.3,1173.8,1078,8.16%,,,SUMIF,11727,0,0,0,#DIV/0!,#DIV/0!,,,,,,,,
11360,3.61E+10,1968.7,886.9,818.6,7.70%,,,SUMIF,11746,0,0,0,#DIV/0!,#DIV/0!,,,,,,,,
11360,3.61E+10,3279.7,1587.8,1471.1,7.35%,,,SUMIF,11801,0,0,0,#DIV/0!,#DIV/0!,,,,,,,,
11360,3.61E+10,6442.9,2733.4,2547.5,6.80%,,,SUMIF,11937,0,0,0,#DIV/0!,#DIV/0!,,,,,,,,
11432,3.61E+10,4328.6,1929.4,1571,18.58%,,,SUMIF,11963,0,0,0,#DIV/0!,#DIV/0!,,,,,,,,
11432,3.61E+10,2356.1,1080.5,880.1,18.55%,,,SUMIF,12550,0,0,0,#DIV/0!,#DIV/0!,,,,,,,,
11432,3.61E+10,4924.9,2788.1,2304.5,17.35%,,,SUMIF,12601,0,0,0,#DIV/0!,#DIV/0!,,,,,,,,
11432,3.61E+10,2619.8,1359.4,1147.1,15.62%,,,,,,,,,,,,,,,,,
11432,3.61E+10,2864.6,1335.6,1127.9,15.55%,,,,,,,,,,,,,,,,,
11432,3.61E+10,2038.8,1117.2,948.9,15.06%,,,,,,,,,,,,,,,,,
11432,3.61E+10,3504.5,1893.2,1612.6,14.82%,,,,,,,,,,,,,,,,,
11432,3.61E+10,1469.2,755.4,644.7,14.65%,,,,,,,,,,,,,,,,,
11432,3.61E+10,5821,2977.5,2552.2,14.28%,,,,,,,,,,,,,,,,,
11432,3.61E+10,2834.2,1366.4,1171.5,14.26%,,,,,,,,,,,,,,,,,
11432,3.61E+10,1571.3,771.4,663.5,13.99%,,,,,,,,,,,,,,,,,
11432,3.61E+10,1207.7,543.3,472.5,13.03%,,,,,,,,,,,,,,,,,
11432,3.61E+10,1097.4,291,253.1,13.02%,,,,,,,,,,,,,,,,,
11432,3.61E+10,3731.9,1953.4,1703.3,12.80%,,,,,,,,,,,,,,,,,
11432,3.61E+10,2659.5,1439.5,1260.4,12.44%,,,,,,,,,,,,,,,,,
11432,3.61E+10,2642.5,1419,1247.7,12.07%,,,,,,,,,,,,,,,,,
11432,3.61E+10,1920,1048.6,922.9,11.99%,,,,,,,,,,,,,,,,,
11432,3.61E+10,1812.7,990.2,872.6,11.88%,,,,,,,,,,,,,,,,,
11432,3.61E+10,4822.2,2637.6,2325.1,11.85%,,,,,,,,,,,,,,,,,
11432,3.61E+10,2370.9,1287.7,1140.5,11.43%,,,,,,,,,,,,,,,,,
11432,3.61E+10,2972.4,1587.7,1411.9,11.07%,,,,,,,,,,,,,,,,,
11432,3.61E+10,1863.7,1034.9,921.2,10.99%,,,,,,,,,,,,,,,,,
11432,3.61E+10,3383.3,1440.9,1297,9.99%,,,,,,,,,,,,,,,,,
11432,3.61E+10,2697.2,1258.3,1139.9,9.41%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2028.2,1051.6,892.7,15.11%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1870.7,933.5,797.9,14.53%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2046,915.2,786,14.12%,,,,,,,,,,,,,,,,,
11210,3.60E+10,3902.2,2190.3,1890.3,13.70%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2010.9,1102.6,956.9,13.21%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2888.4,1701.5,1484.2,12.77%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1410.5,667.6,584.2,12.49%,,,,,,,,,,,,,,,,,
11210,3.60E+10,3230.1,1796.7,1574.8,12.35%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2321.8,1291.5,1132,12.35%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2526.9,1420.9,1253.5,11.78%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2771.6,1631.3,1447.4,11.27%,,,,,,,,,,,,,,,,,
11210,3.60E+10,4006,1925,1713.3,11.00%,,,,,,,,,,,,,,,,,
11210,3.60E+10,4488.9,2365.4,2105.5,10.99%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2529.2,1327.6,1181.8,10.98%,,,,,,,,,,,,,,,,,
11210,3.60E+10,4161.6,2047.5,1828.9,10.68%,,,,,,,,,,,,,,,,,
11210,3.60E+10,3480,1924.7,1726.6,10.29%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2262.1,1222.4,1097.1,10.25%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1828.7,966,867.1,10.24%,,,,,,,,,,,,,,,,,
11210,3.60E+10,5018.8,2673.3,2420.1,9.47%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1968.1,1167,1058.3,9.31%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2933.9,1523,1383.7,9.15%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2140.1,1005.1,915.4,8.92%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2003.5,1078.5,982.3,8.92%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1947,995,906.7,8.87%,,,,,,,,,,,,,,,,,
11210,3.60E+10,3603.1,1656.3,1517.9,8.36%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1519.1,702.8,649.9,7.53%,,,,,,,,,,,,,,,,,
11210,3.60E+10,3046.2,1606.4,1488.6,7.33%,,,,,,,,,,,,,,,,,
11210,3.60E+10,3593.3,1749.2,1621.4,7.31%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1817.7,825.5,766.3,7.17%,,,,,,,,,,,,,,,,,
11210,3.60E+10,2469.2,1351.4,1254.6,7.16%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1516.4,847,787.2,7.06%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1818.1,935.2,872.9,6.66%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1348.9,678.9,634.6,6.53%,,,,,,,,,,,,,,,,,
11210,3.60E+10,1073.8,535,502.6,6.06%,,,,,,,,,,,,,,,,,
11210,3.60E+10,824.7,398,375,5.78%,,,,,,,,,,,,,,,,,
11355,3.61E+10,3832.6,1771.6,1560.1,11.94%,,,,,,,,,,,,,,,,,
11355,3.61E+10,6256.7,2757.7,2437.8,11.60%,,,,,,,,,,,,,,,,,
11355,3.61E+10,1851.9,934.2,829.5,11.21%,,,,,,,,,,,,,,,,,
11355,3.61E+10,1501.1,696.7,620.9,10.88%,,,,,,,,,,,,,,,,,
11355,3.61E+10,2581.3,708.6,633.7,10.57%,,,,,,,,,,,,,,,,,
11355,3.61E+10,1483.2,512.5,458.9,10.46%,,,,,,,,,,,,,,,,,
11355,3.61E+10,2536.3,1040.3,932,10.41%,,,,,,,,,,,,,,,,,
11355,3.61E+10,4913.5,2189.8,1962,10.40%,,,,,,,,,,,,,,,,,
11355,3.61E+10,2148.4,1015.4,909.9,10.39%,,,,,,,,,,,,,,,,,
11355,3.61E+10,1627.2,709.5,637.2,10.19%,,,,,,,,,,,,,,,,,
11355,3.61E+10,3406.2,1430,1287.1,9.99%,,,,,,,,,,,,,,,,,
11355,3.61E+10,8602.7,3329.7,3000.4,9.89%,,,,,,,,,,,,,,,,,
11355,3.61E+10,4436.9,1799,1628,9.51%,,,,,,,,,,,,,,,,,
11355,3.61E+10,6344.4,3022,2736.5,9.45%,,,,,,,,,,,,,,,,,
11355,3.61E+10,2241.9,1051.2,953.5,9.29%,,,,,,,,,,,,,,,,,
11355,3.61E+10,6107.5,2877.2,2615.1,9.11%,,,,,,,,,,,,,,,,,
11355,3.61E+10,1459.7,638.4,581.7,8.88%,,,,,,,,,,,,,,,,,
11355,3.61E+10,4949.4,1959.4,1786.4,8.83%,,,,,,,,,,,,,,,,,
11355,3.61E+10,5031.8,2061.5,1881.3,8.74%,,,,,,,,,,,,,,,,,
11355,3.61E+10,2686.8,1327.4,1215.6,8.42%,,,,,,,,,,,,,,,,,
11355,3.61E+10,4958.8,2165.5,1984.9,8.34%,,,,,,,,,,,,,,,,,
11355,3.61E+10,2033.1,848.9,778.2,8.33%,,,,,,,,,,,,,,,,,
11355,3.61E+10,5003.4,1848.9,1695.2,8.31%,,,,,,,,,,,,,,,,,
11355,3.61E+10,1993.9,813,749.5,7.81%,,,,,,,,,,,,,,,,,
11355,3.61E+10,5979.8,2088.2,1946.4,6.79%,,,,,,,,,,,,,,,,,
10462,3.60E+10,1694.5,980.1,763.9,22.06%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2263.2,1004.1,792,21.12%,,,,,,,,,,,,,,,,,
10462,3.60E+10,1446.8,815.1,651.4,20.08%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2899,1709.5,1391.6,18.60%,,,,,,,,,,,,,,,,,
10462,3.60E+10,3441.6,1933.1,1574.6,18.55%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2714.8,1706.6,1398,18.08%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2000.7,1084.7,889,18.04%,,,,,,,,,,,,,,,,,
10462,3.60E+10,5102.4,3029.8,2491.2,17.78%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2122,1179.6,975.1,17.34%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2297,1415.8,1179.3,16.70%,,,,,,,,,,,,,,,,,
10462,3.60E+10,1825.7,1097.8,916.2,16.54%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2110.6,1398,1167.9,16.46%,,,,,,,,,,,,,,,,,
10462,3.60E+10,5176.5,3177.8,2657.8,16.36%,,,,,,,,,,,,,,,,,
10462,3.60E+10,1869.4,1043.2,882.6,15.39%,,,,,,,,,,,,,,,,,
10462,3.60E+10,6466.8,4188.7,3573.6,14.68%,,,,,,,,,,,,,,,,,
10462,3.60E+10,4908.9,2946.4,2515.2,14.63%,,,,,,,,,,,,,,,,,
10462,3.60E+10,3276.4,1988,1701.1,14.43%,,,,,,,,,,,,,,,,,
10462,3.60E+10,74.2,34.9,29.9,14.33%,,,,,,,,,,,,,,,,,
10462,3.60E+10,7772.2,5048.6,4333.8,14.16%,,,,,,,,,,,,,,,,,
10462,3.60E+10,4307.2,2596.4,2232.1,14.03%,,,,,,,,,,,,,,,,,
10462,3.60E+10,1395.7,774.6,666.7,13.93%,,,,,,,,,,,,,,,,,
10462,3.60E+10,3775.7,2449.9,2119,13.51%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2825.7,1394.2,1207.3,13.41%,,,,,,,,,,,,,,,,,
10462,3.60E+10,1847.9,1019.2,884.2,13.25%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2345.4,1257.2,1093.8,13.00%,,,,,,,,,,,,,,,,,
10462,3.60E+10,1875.7,1133.3,992.5,12.42%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2756.1,1752.9,1542.5,12.00%,,,,,,,,,,,,,,,,,
10462,3.60E+10,5134.2,3089.9,2735.8,11.46%,,,,,,,,,,,,,,,,,
10462,3.60E+10,2053.9,1137.4,1030,9.44%,,,,,,,,,,,,,,,,,
11373,3.61E+10,2821.9,1699.9,1455.4,14.38%,,,,,,,,,,,,,,,,,
11373,3.61E+10,2030.8,1093,947.5,13.31%,,,,,,,,,,,,,,,,,
11373,3.61E+10,3466.6,2177.2,1913.9,12.09%,,,,,,,,,,,,,,,,,
11373,3.61E+10,3597.8,1975,1737.7,12.02%,,,,,,,,,,,,,,,,,
11373,3.61E+10,4669.9,2430.2,2144.2,11.77%,,,,,,,,,,,,,,,,,
11373,3.61E+10,4036.4,2000,1764.7,11.77%,,,,,,,,,,,,,,,,,
11373,3.61E+10,4853.1,2517.5,2236,11.18%,,,,,,,,,,,,,,,,,
11373,3.61E+10,3242.1,1888.4,1680.4,11.01%,,,,,,,,,,,,,,,,,
11373,3.61E+10,3848.5,1878,1680.8,10.50%,,,,,,,,,,,,,,,,,
11373,3.61E+10,3104.2,1758.9,1577.2,10.33%,,,,,,,,,,,,,,,,,
11373,3.61E+10,2916.5,1667.6,1496.9,10.24%,,,,,,,,,,,,,,,,,
11373,3.61E+10,12165.2,7126.8,6397.4,10.23%,,,,,,,,,,,,,,,,,
11373,3.61E+10,4535,2089.6,1878.3,10.11%,,,,,,,,,,,,,,,,,
11373,3.61E+10,5011.3,3159.9,2849.4,9.83%,,,,,,,,,,,,,,,,,
11373,3.61E+10,3388.8,1959.8,1767.7,9.80%,,,,,,,,,,,,,,,,,
11373,3.61E+10,2764.2,1609.2,1453,9.71%,,,,,,,,,,,,,,,,,
11373,3.61E+10,3560.4,1916.8,1735.3,9.47%,,,,,,,,,,,,,,,,,
11373,3.61E+10,2369.7,1288.3,1169.9,9.19%,,,,,,,,,,,,,,,,,
11373,3.61E+10,3350.3,1901.9,1731.7,8.95%,,,,,,,,,,,,,,,,,
11373,3.61E+10,5515.4,2324.6,2117.4,8.91%,,,,,,,,,,,,,,,,,
11373,3.61E+10,2655,1511.4,1377.1,8.89%,,,,,,,,,,,,,,,,,
11373,3.61E+10,4219.8,2648.9,2417.2,8.75%,,,,,,,,,,,,,,,,,
11373,3.61E+10,6509.6,3438.8,3142.4,8.62%,,,,,,,,,,,,,,,,,
11373,3.61E+10,3926.8,2232.1,2042.2,8.51%,,,,,,,,,,,,,,,,,
11373,3.61E+10,3447.2,1684.2,1554.6,7.70%,,,,,,,,,,,,,,,,,
11373,3.61E+10,6991.4,3707.2,3425.2,7.61%,,,,,,,,,,,,,,,,,
11373,3.61E+10,1177.2,591.2,546.6,7.54%,,,,,,,,,,,,,,,,,
11373,3.61E+10,4161.8,2236.9,2074.6,7.26%,,,,,,,,,,,,,,,,,
11361,3.61E+10,2622.1,1289.5,1121.6,13.02%,,,,,,,,,,,,,,,,,
11361,3.61E+10,2755.4,1287.3,1128.4,12.34%,,,,,,,,,,,,,,,,,
11361,3.61E+10,2121,1118.4,988.5,11.61%,,,,,,,,,,,,,,,,,
11361,3.61E+10,1667.6,1070.1,967.4,9.60%,,,,,,,,,,,,,,,,,
11361,3.61E+10,2904.4,1366.5,1236.1,9.54%,,,,,,,,,,,,,,,,,
11361,3.61E+10,2303.5,1183.7,1072.9,9.36%,,,,,,,,,,,,,,,,,
11361,3.61E+10,1505.2,754.4,685.1,9.19%,,,,,,,,,,,,,,,,,
11361,3.61E+10,3135,1632.1,1482.9,9.14%,,,,,,,,,,,,,,,,,
11361,3.61E+10,2400.3,1447.5,1318.2,8.93%,,,,,,,,,,,,,,,,,
11361,3.61E+10,2667.8,1262,1153.7,8.58%,,,,,,,,,,,,,,,,,
11361,3.61E+10,1449.5,810,740.5,8.58%,,,,,,,,,,,,,,,,,
11361,3.61E+10,44.1,11.9,10.9,8.40%,,,,,,,,,,,,,,,,,
11361,3.61E+10,1011.8,547.6,504.6,7.85%,,,,,,,,,,,,,,,,,
11361,3.61E+10,1968.7,886.9,818.6,7.70%,,,,,,,,,,,,,,,,,
11361,3.61E+10,2798.8,1437.7,1329.8,7.51%,,,,,,,,,,,,,,,,,
11361,3.61E+10,4034.4,1989.4,1845.3,7.24%,,,,,,,,,,,,,,,,,
11361,3.61E+10,2760.2,1307,1212.5,7.23%,,,,,,,,,,,,,,,,,
11361,3.61E+10,1507.4,845.8,794.7,6.04%,,,,,,,,,,,,,,,,,
11361,3.61E+10,2896.7,1495.9,1408,5.88%,,,,,,,,,,,,,,,,,
11361,3.61E+10,1743.6,975.6,921.9,5.50%,,,,,,,,,,,,,,,,,
11233,3.60E+10,5333.6,2052.2,1410.4,31.27%,,,,,,,,,,,,,,,,,
11233,3.60E+10,958.1,482.4,377.8,21.68%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3935.4,1962.8,1573.1,19.85%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3683.3,1715.9,1411.7,17.73%,,,,,,,,,,,,,,,,,
11233,3.60E+10,4052.9,1757,1456,17.13%,,,,,,,,,,,,,,,,,
11233,3.60E+10,2427.2,1115.6,934.4,16.24%,,,,,,,,,,,,,,,,,
11233,3.60E+10,2236.1,857.7,725.6,15.40%,,,,,,,,,,,,,,,,,
11233,3.60E+10,2723.9,1632.7,1387.2,15.04%,,,,,,,,,,,,,,,,,
11233,3.60E+10,2516,1187.6,1011.3,14.85%,,,,,,,,,,,,,,,,,
11233,3.60E+10,2292.7,1048.8,894.9,14.67%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3865.6,2454.2,2119.4,13.64%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3584.6,1597.8,1382.1,13.50%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3508.6,2002.7,1739.6,13.14%,,,,,,,,,,,,,,,,,
11233,3.60E+10,4387.9,2365.7,2065.1,12.71%,,,,,,,,,,,,,,,,,
11233,3.60E+10,4241.9,2403,2135.1,11.15%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3850.4,2040.5,1813.1,11.14%,,,,,,,,,,,,,,,,,
11233,3.60E+10,2846.4,1455.8,1295.9,10.98%,,,,,,,,,,,,,,,,,
11233,3.60E+10,1195,674,605.2,10.21%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3963.6,2451.1,2204.6,10.06%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3478.4,1855.5,1669.2,10.04%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3208.1,1697.1,1534.5,9.58%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3887.1,2516.4,2290.1,8.99%,,,,,,,,,,,,,,,,,
11233,3.60E+10,3793.8,2242.8,2042.1,8.95%,,,,,,,,,,,,,,,,,
10463,3.60E+10,2788.4,1666.6,1343,19.42%,,,,,,,,,,,,,,,,,
10463,3.60E+10,2077.8,1052.3,860.6,18.22%,,,,,,,,,,,,,,,,,
10463,3.60E+10,2818,1812.1,1507,16.84%,,,,,,,,,,,,,,,,,
10463,3.60E+10,3718.2,2167.1,1824.9,15.79%,,,,,,,,,,,,,,,,,
10463,3.60E+10,6390.3,3635.7,3099.7,14.74%,,,,,,,,,,,,,,,,,
10463,3.61E+10,8693.7,4835.1,4134.2,14.50%,,,,,,,,,,,,,,,,,
10463,3.60E+10,3997.2,2079.9,1803.4,13.29%,,,,,,,,,,,,,,,,,
10463,3.60E+10,6069.3,3624.7,3155.7,12.94%,,,,,,,,,,,,,,,,,
10463,3.60E+10,2662.3,1525.1,1337.1,12.33%,,,,,,,,,,,,,,,,,
10463,3.60E+10,4043.3,2379.4,2104,11.57%,,,,,,,,,,,,,,,,,
10463,3.60E+10,1795.7,888.4,812.4,8.55%,,,,,,,,,,,,,,,,,
10463,3.60E+10,3172.8,2035.2,1869.8,8.13%,,,,,,,,,,,,,,,,,
10463,3.60E+10,3365.8,1094,1026.4,6.18%,,,,,,,,,,,,,,,,,
10463,3.60E+10,1751.2,722.9,681.1,5.78%,,,,,,,,,,,,,,,,,
10463,3.60E+10,3214.2,1650.5,1556.9,5.67%,,,,,,,,,,,,,,,,,
10463,3.60E+10,4140.6,2694,2544.6,5.55%,,,,,,,,,,,,,,,,,
10463,3.60E+10,1377.8,462.3,437.9,5.28%,,,,,,,,,,,,,,,,,
10463,3.60E+10,4697.6,2494.6,2364.2,5.23%,,,,,,,,,,,,,,,,,
10463,3.60E+10,5154.1,2808.8,2664.7,5.13%,,,,,,,,,,,,,,,,,
11385,3.61E+10,940.4,647.5,543.7,16.03%,,,,,,,,,,,,,,,,,
11385,3.61E+10,1021.2,629.2,547.3,13.02%,,,,,,,,,,,,,,,,,
11385,3.61E+10,2134.3,1224.6,1078.4,11.94%,,,,,,,,,,,,,,,,,
11385,3.61E+10,4651.5,2983.2,2631.2,11.80%,,,,,,,,,,,,,,,,,
11385,3.61E+10,4385.8,2770,2448.1,11.62%,,,,,,,,,,,,,,,,,
11385,3.61E+10,2469.6,1347.4,1192.7,11.48%,,,,,,,,,,,,,,,,,
11385,3.61E+10,5196.5,3151.2,2799.4,11.16%,,,,,,,,,,,,,,,,,
11385,3.61E+10,2212.9,1265.8,1125,11.12%,,,,,,,,,,,,,,,,,
11385,3.61E+10,4305.9,2730.7,2429,11.05%,,,,,,,,,,,,,,,,,
11385,3.61E+10,3885.7,2450.4,2180.7,11.01%,,,,,,,,,,,,,,,,,
11385,3.61E+10,1612.1,995.8,886.3,11.00%,,,,,,,,,,,,,,,,,
11385,3.61E+10,4578.2,3104.4,2769.7,10.78%,,,,,,,,,,,,,,,,,
11385,3.61E+10,3937.1,2599.3,2329.1,10.40%,,,,,,,,,,,,,,,,,
11385,3.61E+10,3604.9,2290.7,2052.6,10.39%,,,,,,,,,,,,,,,,,
11385,3.61E+10,3146.1,2215,1985.5,10.36%,,,,,,,,,,,,,,,,,
11385,3.61E+10,1331.3,785.4,704.7,10.28%,,,,,,,,,,,,,,,,,
11385,3.61E+10,3639.8,2171.4,1948.7,10.26%,,,,,,,,,,,,,,,,,
11385,3.61E+10,3520,2248.3,2022.8,10.03%,,,,,,,,,,,,,,,,,
11385,3.61E+10,2571.7,1421.3,1279,10.01%,,,,,,,,,,,,,,,,,
11385,3.61E+10,2310.2,1433.9,1290.6,9.99%,,,,,,,,,,,,,,,,,
11385,3.61E+10,3589.1,1939.6,1748,9.88%,,,,,,,,,,,,,,,,,
11385,3.61E+10,1855.4,1132.5,1022.4,9.72%,,,,,,,,,,,,,,,,,
11385,3.61E+10,2363.5,1383.6,1250.5,9.62%,,,,,,,,,,,,,,,,,
11385,3.61E+10,1725,1105.9,1006.2,9.02%,,,,,,,,,,,,,,,,,
11385,3.61E+10,3004.1,1589.5,1446.5,9.00%,,,,,,,,,,,,,,,,,
11385,3.61E+10,1489.3,931.4,848.6,8.89%,,,,,,,,,,,,,,,,,
11385,3.61E+10,2204.6,1352.6,1233,8.84%,,,,,,,,,,,,,,,,,
11385,3.61E+10,1168.7,615.7,562.6,8.62%,,,,,,,,,,,,,,,,,
11385,3.61E+10,3012.9,1893.5,1738.3,8.20%,,,,,,,,,,,,,,,,,
11385,3.61E+10,2344,1378.4,1266,8.15%,,,,,,,,,,,,,,,,,
11385,3.61E+10,3522.9,2121.3,1949.8,8.08%,,,,,,,,,,,,,,,,,
11385,3.61E+10,1207.2,790.1,728,7.86%,,,,,,,,,,,,,,,,,
11385,3.61E+10,4239.8,2753.1,2539.3,7.77%,,,,,,,,,,,,,,,,,
11385,3.61E+10,2369.9,1537.8,1424.7,7.35%,,,,,,,,,,,,,,,,,
